accommodates,bathrooms,bedrooms,beds,host_total_listings_count,minimum_nights,number_of_reviews,price,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value
2.0,1.0,1.0,1.0,5.0,1.0,6.0,650.0,9.0,10.0,9.0,10.0,10.0,90.0,9.0
2.0,1.0,1.0,1.0,5.0,1.0,107.0,125.0,10.0,10.0,9.0,10.0,10.0,94.0,9.0
3.0,2.0,1.0,2.0,6.0,2.0,58.0,75.0,9.0,10.0,9.0,10.0,8.0,92.0,9.0
6.0,1.0,1.0,4.0,6.0,2.0,3.0,260.0,10.0,10.0,10.0,10.0,10.0,93.0,10.0
5.0,2.0,2.0,3.0,6.0,2.0,114.0,200.0,9.0,10.0,9.0,10.0,9.0,94.0,9.0
5.0,2.0,1.0,3.0,6.0,2.0,122.0,140.0,10.0,10.0,10.0,10.0,9.0,95.0,10.0
5.0,2.0,2.0,3.0,6.0,2.0,128.0,150.0,10.0,10.0,9.0,10.0,9.0,95.0,9.0
3.0,1.0,1.0,1.0,6.0,30.0,29.0,75.0,10.0,10.0,10.0,10.0,9.0,96.0,9.0
2.0,1.0,1.0,1.0,6.0,30.0,37.0,128.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,0.0,1.0,6.0,30.0,46.0,89.0,10.0,10.0,10.0,10.0,8.0,90.0,9.0
2.0,1.0,1.0,1.0,6.0,2.0,79.0,80.0,9.0,9.0,10.0,9.0,8.0,83.0,8.0
2.0,1.0,1.0,1.0,6.0,2.0,12.0,80.0,9.0,9.0,10.0,9.0,8.0,82.0,8.0
2.0,1.5,1.0,1.0,6.0,30.0,71.0,48.0,9.0,10.0,9.0,10.0,9.0,89.0,9.0
2.0,1.0,1.0,1.0,6.0,30.0,50.0,43.0,9.0,9.0,9.0,9.0,8.0,84.0,9.0
2.0,1.0,1.0,1.0,6.0,30.0,46.0,43.0,9.0,10.0,9.0,9.0,8.0,88.0,9.0
4.0,1.0,1.0,2.0,6.0,30.0,68.0,149.0,9.0,10.0,9.0,9.0,9.0,89.0,9.0
1.0,2.0,1.0,1.0,6.0,2.0,312.0,53.0,9.0,9.0,9.0,10.0,10.0,89.0,9.0
2.0,2.0,1.0,1.0,6.0,2.0,289.0,78.0,9.0,10.0,9.0,9.0,9.0,89.0,9.0
2.0,2.0,1.0,1.0,6.0,2.0,313.0,78.0,9.0,10.0,9.0,9.0,9.0,87.0,9.0
4.0,2.0,1.0,2.0,6.0,2.0,285.0,98.0,9.0,10.0,9.0,9.0,9.0,90.0,9.0
2.0,2.0,1.0,1.0,6.0,1.0,300.0,92.0,10.0,10.0,9.0,10.0,9.0,93.0,9.0
4.0,1.0,1.0,2.0,6.0,30.0,3.0,350.0,10.0,10.0,9.0,10.0,9.0,87.0,9.0
2.0,1.0,1.0,1.0,6.0,2.0,148.0,125.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,2.0,6.0,30.0,12.0,200.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,3.0,6.0,1.0,57.0,77.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
5.0,2.5,2.0,4.0,6.0,2.0,91.0,107.0,9.0,10.0,10.0,10.0,10.0,92.0,9.0
2.0,1.0,1.0,1.0,6.0,1.0,0.0,139.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
1.0,1.0,1.0,1.0,6.0,1.0,0.0,70.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
6.0,2.0,3.0,4.0,6.0,2.0,167.0,379.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
2.0,1.0,0.0,2.0,6.0,1.0,0.0,129.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
3.0,1.0,1.0,2.0,6.0,1.0,16.0,85.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
5.0,2.0,5.0,5.0,6.0,30.0,99.0,325.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.5,1.0,1.0,6.0,31.0,2.0,80.0,10.0,9.0,10.0,9.0,10.0,90.0,9.0
2.0,1.5,1.0,1.0,6.0,31.0,1.0,80.0,10.0,10.0,10.0,10.0,8.0,100.0,8.0
1.0,1.5,1.0,1.0,6.0,31.0,6.0,80.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.5,1.0,1.0,6.0,31.0,8.0,90.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,1.0,2.0,3.0,6.0,4.0,7.0,295.0,10.0,9.0,9.0,10.0,10.0,93.0,9.0
2.0,1.0,0.0,1.0,6.0,3.0,18.0,189.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,2.0,2.0,2.0,6.0,4.0,1.0,475.0,10.0,10.0,10.0,10.0,10.0,100.0,8.0
2.0,1.0,1.0,1.0,6.0,1.0,6.0,88.0,10.0,10.0,10.0,10.0,9.0,97.0,9.0
5.0,1.0,2.0,3.0,6.0,1.0,0.0,205.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
3.0,0.5,1.0,2.0,6.0,1.0,15.0,82.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
2.0,2.0,1.0,1.0,6.0,1.0,0.0,50.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,2.0,1.0,1.0,6.0,1.0,0.0,80.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,2.0,1.0,1.0,6.0,1.0,0.0,55.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
3.0,2.0,1.0,2.0,6.0,1.0,0.0,75.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,2.0,1.0,1.0,6.0,1.0,0.0,63.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,6.0,1.0,62.0,80.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
2.0,3.0,1.0,1.0,6.0,1.0,18.0,60.0,9.0,9.0,10.0,8.0,9.0,89.0,8.0
4.0,1.0,1.0,1.0,6.0,1.0,18.0,65.0,10.0,9.0,10.0,9.0,9.0,93.0,9.0
2.0,3.0,1.0,1.0,6.0,1.0,16.0,66.0,10.0,10.0,10.0,9.0,9.0,96.0,9.0
2.0,3.0,1.0,1.0,6.0,1.0,17.0,66.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
1.0,0.5,1.0,1.0,6.0,30.0,13.0,68.0,9.0,9.0,9.0,9.0,9.0,94.0,9.0
1.0,0.5,1.0,1.0,6.0,30.0,4.0,58.0,9.0,10.0,9.0,10.0,10.0,90.0,9.0
1.0,0.5,1.0,1.0,6.0,30.0,11.0,58.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
1.0,0.5,1.0,1.0,6.0,30.0,14.0,58.0,10.0,10.0,10.0,10.0,10.0,94.0,9.0
6.0,1.5,3.0,3.0,6.0,2.0,26.0,350.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,6.0,2.0,23.0,125.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
5.0,1.5,2.0,3.0,6.0,2.0,8.0,250.0,9.0,10.0,9.0,10.0,10.0,95.0,10.0
2.0,1.5,3.0,3.0,6.0,2.0,4.0,300.0,10.0,10.0,10.0,10.0,10.0,95.0,10.0
3.0,1.0,1.0,2.0,6.0,1.0,1.0,59.0,10.0,10.0,10.0,8.0,10.0,100.0,8.0
3.0,1.0,1.0,2.0,6.0,1.0,2.0,75.0,7.0,7.0,4.0,9.0,7.0,50.0,5.0
3.0,1.0,1.0,2.0,6.0,1.0,19.0,59.0,8.0,9.0,8.0,9.0,9.0,79.0,8.0
3.0,1.0,1.0,2.0,6.0,1.0,0.0,75.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
10.0,2.5,5.0,10.0,6.0,30.0,19.0,360.0,9.0,9.0,9.0,9.0,9.0,89.0,9.0
2.0,1.0,1.0,1.0,7.0,30.0,0.0,55.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
1.0,1.0,1.0,1.0,7.0,30.0,0.0,61.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,7.0,1.0,15.0,69.0,9.0,9.0,9.0,9.0,9.0,89.0,9.0
3.0,1.5,1.0,1.0,7.0,1.0,23.0,145.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
16.0,3.5,6.0,10.0,7.0,1.0,6.0,1500.0,9.0,10.0,9.0,9.0,9.0,93.0,9.0
8.0,1.5,2.0,2.0,7.0,1.0,33.0,400.0,9.0,10.0,10.0,9.0,8.0,90.0,9.0
1.0,2.5,1.0,2.0,7.0,30.0,13.0,29.0,9.0,10.0,8.0,10.0,10.0,96.0,9.0
1.0,1.0,1.0,1.0,7.0,30.0,0.0,29.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
1.0,1.0,1.0,1.0,7.0,30.0,6.0,29.0,9.0,9.0,8.0,10.0,9.0,97.0,8.0
1.0,1.0,1.0,1.0,7.0,30.0,6.0,29.0,9.0,10.0,9.0,10.0,9.0,100.0,9.0
1.0,1.0,1.0,1.0,7.0,30.0,6.0,29.0,9.0,10.0,8.0,10.0,9.0,100.0,10.0
2.0,1.0,1.0,1.0,7.0,1.0,13.0,219.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,7.0,1.0,2.0,219.0,10.0,10.0,10.0,10.0,10.0,100.0,9.0
2.0,1.0,1.0,1.0,7.0,1.0,4.0,209.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,7.0,1.0,12.0,219.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,2.0,7.0,1.0,5.0,219.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,1.0,7.0,1.0,0.0,400.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
12.0,2.5,4.0,6.0,7.0,2.0,7.0,850.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.5,1.0,1.0,7.0,3.0,33.0,145.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,1.5,2.0,3.0,7.0,2.0,23.0,375.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
2.0,1.5,1.0,1.0,7.0,3.0,13.0,140.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,7.0,3.0,8.0,140.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
6.0,1.5,2.0,3.0,7.0,2.0,9.0,375.0,10.0,10.0,9.0,10.0,10.0,98.0,9.0
4.0,1.5,3.0,3.0,7.0,30.0,5.0,212.0,9.0,10.0,9.0,10.0,10.0,80.0,9.0
2.0,2.0,1.0,1.0,7.0,1.0,234.0,101.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
2.0,2.0,1.0,1.0,7.0,1.0,191.0,99.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
4.0,1.0,1.0,1.0,7.0,31.0,34.0,326.0,10.0,10.0,10.0,10.0,10.0,99.0,9.0
4.0,1.0,2.0,2.0,7.0,30.0,115.0,179.0,9.0,10.0,9.0,9.0,9.0,94.0,9.0
4.0,1.0,2.0,2.0,7.0,30.0,4.0,125.0,10.0,10.0,8.0,10.0,10.0,85.0,9.0
1.0,1.5,1.0,1.0,7.0,30.0,26.0,60.0,10.0,10.0,9.0,10.0,10.0,96.0,10.0
2.0,1.0,1.0,1.0,7.0,30.0,68.0,67.0,10.0,10.0,9.0,10.0,10.0,95.0,10.0
4.0,2.0,2.0,2.0,7.0,31.0,1.0,158.0,10.0,8.0,10.0,8.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,7.0,1.0,1.0,65.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,1.0,1.0,1.0,7.0,1.0,24.0,39.0,9.0,9.0,9.0,10.0,9.0,85.0,9.0
5.0,1.0,1.0,5.0,7.0,3.0,11.0,125.0,7.0,9.0,8.0,9.0,9.0,75.0,7.0
1.0,1.0,1.0,1.0,7.0,1.0,52.0,37.0,9.0,10.0,9.0,9.0,9.0,88.0,9.0
1.0,1.0,1.0,1.0,7.0,1.0,60.0,37.0,10.0,10.0,9.0,10.0,10.0,95.0,10.0
3.0,1.5,1.0,1.0,7.0,30.0,105.0,82.0,10.0,10.0,9.0,10.0,10.0,96.0,10.0
2.0,1.0,1.0,1.0,7.0,5.0,142.0,110.0,9.0,10.0,9.0,10.0,10.0,89.0,9.0
4.0,1.0,2.0,2.0,7.0,5.0,112.0,145.0,9.0,10.0,9.0,9.0,10.0,90.0,9.0
2.0,1.0,1.0,1.0,7.0,4.0,59.0,103.0,10.0,10.0,9.0,10.0,10.0,90.0,9.0
1.0,1.0,1.0,1.0,7.0,1.0,96.0,94.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,7.0,1.0,108.0,105.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,7.0,1.0,111.0,134.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
2.0,1.0,1.0,1.0,8.0,1.0,313.0,69.0,9.0,10.0,9.0,10.0,8.0,89.0,9.0
2.0,1.0,1.0,1.0,8.0,1.0,213.0,59.0,9.0,10.0,9.0,10.0,9.0,91.0,9.0
2.0,0.5,1.0,1.0,8.0,1.0,260.0,59.0,9.0,10.0,9.0,10.0,8.0,88.0,9.0
2.0,1.0,1.0,1.0,8.0,1.0,294.0,59.0,9.0,10.0,9.0,10.0,8.0,88.0,9.0
2.0,1.0,1.0,1.0,8.0,1.0,240.0,69.0,9.0,10.0,9.0,10.0,8.0,90.0,9.0
2.0,1.0,1.0,1.0,8.0,1.0,216.0,69.0,10.0,10.0,10.0,10.0,9.0,93.0,9.0
2.0,1.0,1.0,1.0,8.0,1.0,328.0,59.0,9.0,10.0,9.0,10.0,8.0,89.0,9.0
2.0,1.5,1.0,1.0,8.0,30.0,13.0,59.0,9.0,9.0,7.0,9.0,9.0,69.0,7.0
12.0,1.5,5.0,6.0,8.0,30.0,10.0,249.0,9.0,8.0,7.0,9.0,10.0,82.0,8.0
2.0,1.5,1.0,1.0,8.0,30.0,22.0,59.0,9.0,10.0,7.0,9.0,9.0,84.0,9.0
1.0,1.5,1.0,1.0,8.0,30.0,1.0,39.0,10.0,10.0,8.0,10.0,10.0,100.0,10.0
4.0,1.5,1.0,2.0,8.0,30.0,21.0,59.0,9.0,9.0,8.0,9.0,10.0,83.0,8.0
7.0,3.0,4.0,4.0,8.0,2.0,2.0,1599.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,2.0,1.0,1.0,8.0,30.0,99.0,33.0,10.0,10.0,9.0,10.0,9.0,93.0,10.0
1.0,2.0,1.0,1.0,8.0,30.0,112.0,33.0,10.0,10.0,9.0,10.0,9.0,96.0,10.0
1.0,2.0,1.0,1.0,8.0,2.0,110.0,55.0,9.0,10.0,9.0,10.0,9.0,95.0,10.0
1.0,2.0,1.0,1.0,8.0,30.0,68.0,33.0,10.0,10.0,9.0,10.0,10.0,96.0,10.0
1.0,2.0,1.0,1.0,8.0,2.0,116.0,55.0,10.0,10.0,9.0,10.0,10.0,95.0,9.0
1.0,2.0,1.0,1.0,8.0,2.0,149.0,55.0,10.0,10.0,9.0,10.0,10.0,98.0,10.0
1.0,1.0,1.0,1.0,8.0,1.0,16.0,90.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
1.0,1.0,1.0,1.0,8.0,1.0,40.0,85.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
1.0,1.0,1.0,1.0,8.0,1.0,6.0,80.0,9.0,9.0,10.0,10.0,10.0,100.0,9.0
1.0,1.5,1.0,1.0,8.0,1.0,33.0,110.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
1.0,1.0,1.0,1.0,8.0,1.0,47.0,80.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
5.0,1.0,0.0,3.0,8.0,1.0,135.0,95.0,9.0,9.0,9.0,9.0,9.0,89.0,9.0
4.0,1.0,2.0,2.0,8.0,2.0,29.0,280.0,10.0,10.0,10.0,10.0,10.0,94.0,9.0
2.0,2.0,1.0,1.0,8.0,3.0,265.0,135.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,2.0,1.0,1.0,8.0,3.0,231.0,121.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
2.0,1.0,0.0,2.0,8.0,1.0,34.0,80.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
2.0,8.0,1.0,1.0,9.0,1.0,81.0,70.0,9.0,9.0,8.0,9.0,7.0,76.0,8.0
2.0,8.0,0.0,1.0,9.0,1.0,20.0,70.0,9.0,9.0,8.0,10.0,7.0,83.0,9.0
2.0,8.0,1.0,1.0,9.0,1.0,53.0,70.0,9.0,10.0,8.0,9.0,6.0,77.0,8.0
2.0,8.0,0.0,2.0,9.0,1.0,18.0,70.0,8.0,8.0,8.0,9.0,7.0,77.0,8.0
3.0,8.0,0.0,2.0,9.0,1.0,16.0,85.0,8.0,9.0,7.0,9.0,6.0,69.0,7.0
2.0,8.0,0.0,1.0,9.0,1.0,16.0,70.0,9.0,9.0,9.0,9.0,7.0,86.0,9.0
2.0,8.0,0.0,1.0,9.0,1.0,9.0,70.0,6.0,8.0,6.0,9.0,6.0,60.0,7.0
2.0,0.0,0.0,1.0,9.0,2.0,4.0,100.0,10.0,10.0,9.0,10.0,9.0,90.0,10.0
1.0,0.0,0.0,2.0,9.0,2.0,21.0,70.0,10.0,10.0,9.0,10.0,10.0,93.0,9.0
2.0,1.0,0.0,1.0,9.0,4.0,15.0,95.0,9.0,10.0,9.0,10.0,9.0,89.0,9.0
2.0,1.0,0.0,1.0,9.0,2.0,20.0,95.0,9.0,10.0,8.0,9.0,9.0,90.0,9.0
1.0,1.0,0.0,1.0,9.0,2.0,13.0,79.0,10.0,10.0,8.0,10.0,10.0,94.0,9.0
3.0,0.0,0.0,1.0,9.0,2.0,11.0,110.0,9.0,10.0,9.0,10.0,9.0,93.0,9.0
1.0,0.0,1.0,1.0,9.0,2.0,5.0,99.0,9.0,10.0,8.0,10.0,9.0,92.0,9.0
1.0,1.0,0.0,1.0,9.0,32.0,22.0,108.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
1.0,1.0,0.0,1.0,9.0,32.0,7.0,103.0,9.0,10.0,9.0,10.0,10.0,86.0,10.0
1.0,1.0,0.0,1.0,9.0,32.0,19.0,123.0,9.0,10.0,9.0,9.0,10.0,91.0,9.0
2.0,0.5,1.0,1.0,9.0,2.0,34.0,85.0,10.0,10.0,9.0,10.0,9.0,95.0,9.0
1.0,1.0,0.0,1.0,9.0,32.0,24.0,100.0,10.0,10.0,10.0,10.0,10.0,94.0,10.0
1.0,1.0,0.0,1.0,9.0,32.0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,0.0,1.0,9.0,30.0,1.0,130.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,2.5,1.0,1.0,9.0,2.0,46.0,155.0,9.0,10.0,9.0,10.0,9.0,92.0,9.0
4.0,2.5,1.0,3.0,9.0,2.0,80.0,145.0,9.0,10.0,9.0,10.0,10.0,94.0,9.0
2.0,2.5,1.0,1.0,9.0,2.0,16.0,105.0,10.0,10.0,9.0,10.0,10.0,95.0,9.0
2.0,2.5,1.0,1.0,9.0,2.0,68.0,105.0,9.0,10.0,10.0,10.0,10.0,93.0,9.0
2.0,1.0,1.0,1.0,9.0,1.0,60.0,79.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
6.0,1.0,2.0,3.0,9.0,1.0,15.0,140.0,9.0,10.0,9.0,9.0,9.0,91.0,9.0
8.0,2.0,3.0,4.0,9.0,1.0,51.0,279.0,10.0,10.0,10.0,10.0,10.0,95.0,10.0
2.0,1.0,1.0,1.0,9.0,1.0,99.0,130.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
1.0,1.0,1.0,1.0,9.0,30.0,128.0,59.0,10.0,10.0,9.0,10.0,10.0,94.0,9.0
1.0,1.0,1.0,1.0,9.0,30.0,117.0,63.0,9.0,10.0,8.0,10.0,10.0,92.0,9.0
1.0,0.0,1.0,1.0,9.0,30.0,158.0,55.0,10.0,10.0,9.0,10.0,10.0,92.0,9.0
1.0,1.0,1.0,1.0,9.0,30.0,113.0,56.0,10.0,10.0,9.0,10.0,10.0,93.0,9.0
1.0,1.0,1.0,1.0,9.0,30.0,93.0,63.0,10.0,10.0,9.0,10.0,10.0,96.0,9.0
2.0,1.0,0.0,1.0,10.0,2.0,1.0,250.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,2.0,1.0,2.0,10.0,2.0,0.0,300.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,0.0,1.0,10.0,2.0,1.0,250.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,10.0,2.0,5.0,250.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,0.0,1.0,10.0,2.0,2.0,225.0,10.0,10.0,9.0,10.0,10.0,90.0,10.0
2.0,1.0,1.0,1.0,10.0,1.0,3.0,300.0,10.0,9.0,10.0,10.0,10.0,93.0,10.0
2.0,1.0,0.0,1.0,10.0,2.0,3.0,225.0,8.0,9.0,9.0,10.0,10.0,93.0,9.0
2.0,4.0,1.0,1.0,10.0,32.0,14.0,65.0,8.0,10.0,8.0,10.0,10.0,78.0,7.0
2.0,4.0,1.0,1.0,10.0,32.0,7.0,65.0,9.0,9.0,9.0,9.0,9.0,91.0,9.0
2.0,4.0,1.0,1.0,10.0,32.0,10.0,65.0,8.0,10.0,7.0,9.0,10.0,86.0,8.0
2.0,4.0,1.0,1.0,10.0,32.0,17.0,65.0,8.0,9.0,8.0,9.0,9.0,85.0,8.0
2.0,3.0,1.0,2.0,10.0,32.0,5.0,85.0,6.0,10.0,6.0,9.0,9.0,64.0,8.0
1.0,4.0,1.0,2.0,10.0,32.0,5.0,85.0,8.0,9.0,8.0,10.0,9.0,75.0,7.0
2.0,1.5,1.0,1.0,10.0,1.0,14.0,82.0,9.0,10.0,9.0,10.0,10.0,92.0,9.0
9.0,1.5,3.0,3.0,10.0,2.0,0.0,350.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.5,1.0,2.0,10.0,1.0,7.0,76.0,9.0,9.0,8.0,9.0,9.0,89.0,9.0
2.0,4.0,1.0,1.0,10.0,32.0,2.0,69.0,3.0,7.0,6.0,7.0,9.0,50.0,4.0
5.0,1.0,2.0,5.0,10.0,30.0,13.0,206.0,10.0,10.0,10.0,10.0,10.0,95.0,10.0
8.0,1.0,1.0,4.0,10.0,30.0,62.0,100.0,9.0,10.0,9.0,9.0,10.0,89.0,9.0
5.0,1.5,2.0,3.0,11.0,3.0,8.0,300.0,10.0,10.0,10.0,10.0,10.0,95.0,9.0
2.0,1.0,0.0,1.0,11.0,2.0,42.0,95.0,10.0,10.0,10.0,10.0,10.0,94.0,9.0
2.0,2.0,1.0,1.0,11.0,1.0,40.0,80.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
2.0,2.0,1.0,1.0,11.0,1.0,25.0,90.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
2.0,0.0,1.0,1.0,13.0,32.0,19.0,59.0,9.0,10.0,9.0,9.0,10.0,85.0,9.0
2.0,1.0,1.0,1.0,13.0,1.0,79.0,109.0,9.0,10.0,9.0,9.0,10.0,84.0,9.0
2.0,0.0,1.0,1.0,13.0,32.0,13.0,60.0,9.0,10.0,9.0,10.0,10.0,86.0,9.0
2.0,1.0,1.0,1.0,13.0,1.0,83.0,99.0,9.0,10.0,9.0,10.0,10.0,91.0,9.0
2.0,1.0,1.0,1.0,13.0,1.0,64.0,109.0,9.0,9.0,9.0,9.0,10.0,85.0,9.0
2.0,1.0,1.0,1.0,13.0,1.0,106.0,109.0,9.0,10.0,9.0,9.0,10.0,86.0,9.0
4.0,1.0,1.0,2.0,13.0,1.0,83.0,129.0,9.0,10.0,9.0,10.0,10.0,88.0,9.0
4.0,1.0,1.0,2.0,13.0,1.0,66.0,139.0,9.0,10.0,9.0,10.0,10.0,89.0,9.0
3.0,1.0,1.0,2.0,13.0,30.0,6.0,200.0,10.0,9.0,10.0,10.0,9.0,97.0,9.0
4.0,2.0,1.0,2.0,14.0,1.0,86.0,110.0,9.0,10.0,9.0,10.0,9.0,90.0,9.0
2.0,2.0,1.0,1.0,14.0,1.0,85.0,80.0,10.0,10.0,9.0,10.0,9.0,93.0,9.0
2.0,1.0,1.0,2.0,15.0,30.0,19.0,49.0,9.0,9.0,9.0,10.0,8.0,87.0,9.0
3.0,1.0,1.0,2.0,15.0,30.0,10.0,65.0,9.0,8.0,8.0,9.0,7.0,84.0,8.0
2.0,1.0,1.0,2.0,15.0,30.0,4.0,50.0,10.0,10.0,10.0,10.0,7.0,95.0,10.0
2.0,1.0,1.0,1.0,15.0,30.0,14.0,50.0,9.0,9.0,9.0,9.0,8.0,80.0,9.0
2.0,1.0,1.0,1.0,15.0,30.0,3.0,40.0,9.0,10.0,9.0,8.0,7.0,80.0,9.0
3.0,1.0,1.0,2.0,15.0,30.0,29.0,55.0,9.0,9.0,8.0,10.0,7.0,81.0,9.0
2.0,1.0,1.0,2.0,15.0,30.0,6.0,50.0,9.0,9.0,8.0,10.0,7.0,83.0,10.0
2.0,1.0,1.0,1.0,15.0,30.0,21.0,50.0,9.0,9.0,8.0,9.0,8.0,87.0,9.0
6.0,1.0,1.0,3.0,15.0,1.0,78.0,169.0,9.0,10.0,9.0,10.0,10.0,89.0,9.0
4.0,1.0,1.0,2.0,15.0,1.0,127.0,129.0,8.0,9.0,9.0,9.0,10.0,83.0,8.0
4.0,1.0,1.0,2.0,15.0,1.0,168.0,129.0,9.0,10.0,9.0,10.0,10.0,91.0,9.0
4.0,1.0,1.0,2.0,15.0,1.0,82.0,131.0,10.0,10.0,9.0,10.0,10.0,92.0,9.0
2.0,1.0,1.0,1.0,15.0,1.0,70.0,109.0,9.0,10.0,10.0,9.0,10.0,91.0,9.0
6.0,1.0,1.0,3.0,15.0,1.0,81.0,209.0,9.0,9.0,9.0,9.0,9.0,86.0,9.0
2.0,1.0,1.0,1.0,15.0,1.0,65.0,99.0,9.0,10.0,9.0,10.0,10.0,90.0,9.0
2.0,1.0,1.0,1.0,15.0,1.0,117.0,99.0,9.0,10.0,9.0,10.0,10.0,88.0,9.0
4.0,1.0,1.0,2.0,15.0,1.0,143.0,129.0,9.0,10.0,9.0,10.0,9.0,90.0,9.0
2.0,1.0,1.0,1.0,15.0,30.0,11.0,79.0,10.0,10.0,10.0,10.0,9.0,98.0,9.0
2.0,1.0,1.0,1.0,15.0,30.0,11.0,79.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
6.0,2.5,4.0,4.0,15.0,30.0,3.0,209.0,10.0,10.0,9.0,10.0,9.0,93.0,9.0
2.0,1.0,1.0,1.0,15.0,5.0,1.0,49.0,10.0,10.0,8.0,10.0,10.0,100.0,10.0
5.0,2.0,3.0,3.0,15.0,30.0,2.0,175.0,10.0,8.0,10.0,9.0,10.0,90.0,9.0
2.0,1.0,1.0,1.0,15.0,5.0,0.0,59.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,15.0,6.0,0.0,65.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
5.0,2.0,3.0,3.0,15.0,30.0,11.0,169.0,9.0,10.0,9.0,10.0,9.0,93.0,9.0
